Packet Count,Byte Count,Protocol,Source IP,Destination IP,Malware Detected,Anomaly Detected,Accuracy,Precision,Recall,F1 Score
646,1867,UDP,243.5.255.18,254.54.18.27,0,0,0.9836289187318236,0.8450795697902146,0.7013390422195611,0.8950465815810312
163,1531,TCP,156.103.140.239,40.142.30.119,0,0,0.8123203880183318,0.9355145562011629,0.7357611514429143,0.7091274993076331
590,3399,TCP,28.176.84.6,211.0.190.42,0,0,0.8655974571608106,0.871664027596715,0.7505671230000317,0.9147704725170946
70,7075,TCP,229.206.144.197,218.119.31.245,0,0,0.9020848388138004,0.8742892505022275,0.9136431420190786,0.7258126968396235
863,1231,UDP,49.99.177.53,236.65.117.189,0,0,0.8517167358295771,0.8719712946475023,0.885799738267007,0.9205087104090799
957,3761,UDP,209.219.72.178,218.165.112.219,0,0,0.8113775742941064,0.9021504588265348,0.8372169719102238,0.9301705587379753
625,6008,UDP,55.9.65.108,231.93.75.144,0,0,0.9646499560083803,0.8871409928037014,0.8648669945670153,0.9487475537040441
210,2207,UDP,125.253.205.219,31.151.36.61,1,1,0.8680971465509406,0.8563223216295945,0.8568286812316022,0.7443530668182654
849,6725,ICMP,216.234.133.156,190.108.165.24,0,0,0.8099551808487849,0.7993992191703033,0.7415066206723655,0.7145465466350163
170,5304,TCP,94.0.189.238,201.58.64.94,0,0,0.8148707853518629,0.8111009709806472,0.7727925185398954,0.966579395934115
147,3814,ICMP,61.212.107.154,27.240.222.73,0,1,0.9455224017904713,0.868856107505407,0.9684159900892849,0.8587971526353673
712,7039,UDP,20.17.229.10,59.140.34.145,0,1,0.81954483419649,0.8035604102843272,0.7225839499558261,0.9474156255545743
967,7522,UDP,180.213.93.192,7.240.105.77,0,0,0.8525387082588207,0.939789653160666,0.748025848462838,0.7510799592274828
537,7117,ICMP,6.153.206.92,177.53.196.161,0,0,0.8523285960333448,0.8781320041973589,0.8838325593803491,0.9056027608693804
73,2974,TCP,168.123.65.82,37.74.211.123,0,0,0.807943252352856,0.9247909756784523,0.7736834358089008,0.7383845661150447
395,1174,UDP,194.38.126.6,132.87.94.208,0,1,0.8227880292951345,0.7507972623910063,0.8318595529363509,0.7115024051642282
788,2659,TCP,58.156.227.111,234.128.151.62,0,1,0.9238326008500651,0.7524565417047173,0.882318153469273,0.9221303004291663
856,1274,UDP,187.42.26.15,144.50.43.22,0,0,0.9667208586784548,0.9114307419520278,0.8773339850999913,0.7889914493500532
27,8322,UDP,26.155.185.60,82.37.197.245,0,0,0.8263663250835172,0.8205050584081326,0.8761771171623872,0.9097253247613544
259,7103,ICMP,108.39.164.140,67.160.60.37,1,0,0.9173010809903519,0.8491070900788278,0.7439483632357752,0.8525769773767593
366,4928,UDP,19.36.25.78,81.83.123.99,0,1,0.851614975509325,0.8419145510352943,0.8816313853487446,0.7374321311420765
154,1182,ICMP,222.212.32.147,44.227.171.83,0,0,0.9759921743473736,0.809577581798185,0.9537516850985477,0.9696576877311374
472,3719,ICMP,196.99.123.206,155.184.13.21,0,0,0.9189886668396087,0.9224465278348299,0.9592290023566616,0.7884602472957806
890,646,ICMP,187.128.204.86,244.6.194.37,0,0,0.9059230170938337,0.8599103740589713,0.8603934998139182,0.9580951852898021
147,7096,ICMP,45.199.46.158,48.62.45.65,0,0,0.891565857481353,0.8026025442761204,0.9125881714000404,0.7094533641881268
510,696,ICMP,46.7.104.93,208.153.129.186,0,0,0.8027950524651949,0.8045171910873593,0.9269803178328511,0.883312691467323
641,6524,UDP,128.9.246.125,56.59.68.227,0,0,0.8495742295874666,0.9383097810421535,0.8934168076818982,0.8735877870094519
958,9893,ICMP,77.166.144.62,147.202.254.84,0,0,0.9371402056927239,0.7887272978767197,0.7006229419412312,0.798429917214715
76,6315,ICMP,25.177.220.8,11.206.7.6,0,0,0.905395480233411,0.7924096510024067,0.8093465937910331,0.9731015556738793
418,4521,TCP,228.120.185.1,252.226.25.61,0,0,0.9823470359760829,0.8207541267310768,0.7524952143176258,0.770901195779676
243,669,TCP,137.103.188.61,151.222.216.41,0,0,0.8248300808109585,0.8341651121660523,0.7425707513084231,0.8309922183280878
862,1348,ICMP,198.34.55.25,45.168.152.79,0,0,0.8720399764477728,0.9184108586836426,0.8233970003275187,0.7574307124204698
210,923,TCP,130.39.83.193,198.252.49.51,0,1,0.8196256782514164,0.9438214998857205,0.8295145723972996,0.7059405879700569
443,6106,TCP,27.195.151.105,165.21.132.145,0,0,0.9843577402781609,0.8973350767801345,0.7416251815785084,0.837304649832559
52,1300,UDP,13.253.139.92,236.249.234.32,0,0,0.865767175488124,0.9378598198753307,0.8062840539699269,0.7278974959870067
190,8909,ICMP,9.108.53.205,38.232.176.250,0,0,0.8482980077896078,0.9062029565579374,0.8895979071524883,0.8187084578931048
699,8002,ICMP,16.60.106.14,57.47.126.118,0,0,0.9171867320300675,0.816278453258516,0.8216290746710243,0.7409435674168624
241,1799,ICMP,117.11.189.4,25.133.155.252,0,0,0.8430797761703634,0.9136864771965029,0.7385307173074545,0.9760535971833564
698,2011,TCP,57.196.234.126,193.191.143.195,0,0,0.8988226253679599,0.9222963952031202,0.8721609117427531,0.7604691612290204
68,5196,ICMP,222.203.122.108,88.216.189.86,0,0,0.9859488513245712,0.9410793063260297,0.7706377782788113,0.7425370399344328
633,1572,TCP,67.91.38.119,175.65.57.70,0,0,0.9334679662397161,0.7799289529274988,0.7913098016857018,0.8474933949610737
493,8493,TCP,148.144.229.165,162.26.120.117,0,0,0.8924265593219688,0.7818385063585355,0.8207968126303484,0.9324104745262641
795,5368,UDP,220.47.45.124,26.138.91.14,0,0,0.9139123068299704,0.8686665844529395,0.7276754532648007,0.9669383461916042
244,4233,UDP,2.88.241.72,12.39.112.127,0,0,0.957882135810026,0.7799397951892026,0.9397860284508323,0.7939034563062443
520,5666,UDP,20.206.131.202,115.30.75.211,0,0,0.9545412296861279,0.9261357692395605,0.7048595267757511,0.7903133374942124
306,2899,ICMP,255.211.35.24,47.155.19.177,0,1,0.927102151351302,0.8833919551215719,0.8162400561619986,0.7760784336509366
735,8504,TCP,2.48.155.130,83.43.24.225,0,0,0.8078649647671096,0.8339280185125247,0.8993122330824972,0.9756436719564912
764,8796,UDP,109.64.119.143,41.250.2.144,0,0,0.8822711685234633,0.8377913673506534,0.8275189460645874,0.8083654568003964
208,9341,UDP,218.187.227.239,170.155.1.60,0,0,0.9573105364415969,0.9095745243550272,0.8756208491274319,0.8309393447868251
368,4862,UDP,211.9.214.187,28.113.158.86,0,0,0.9532828889340877,0.8824248152827466,0.8381602123985169,0.7211815862760521
840,3363,ICMP,82.131.145.163,27.169.241.126,0,0,0.8816074633693656,0.8546446885005762,0.7512677239754593,0.9409406868672556
170,5474,UDP,3.200.179.156,210.171.132.56,0,1,0.8996619676045331,0.9391781223173377,0.9157646039626405,0.8999145832599131
226,2707,TCP,241.146.133.32,138.8.61.24,0,0,0.9894522413234548,0.8933562701190779,0.9775704210311862,0.9289379678863003
708,5316,TCP,104.154.243.147,75.182.49.168,0,0,0.864530756581791,0.7586160264037624,0.8561290695397805,0.9054099304292467
952,8872,UDP,61.111.219.87,208.98.208.202,0,0,0.9339256235206045,0.86659338057445,0.9251763696312678,0.8257108524448293
474,342,ICMP,193.101.177.135,39.149.42.75,0,0,0.8008389824359242,0.831274567273973,0.9159514876655899,0.7230490857501797
567,395,ICMP,186.23.184.132,79.55.166.191,0,0,0.9210397797572415,0.7960297933898836,0.9150587628822986,0.8225982511418517
44,1246,UDP,1.196.143.31,182.199.199.182,0,0,0.8167388212756589,0.9395825247874159,0.8148282988681778,0.8157176843852405
822,3760,ICMP,203.149.251.83,211.154.136.61,0,0,0.9426244723052768,0.8776133311482086,0.9305085333585819,0.8811808095058133
949,555,ICMP,130.74.194.163,22.229.15.32,0,0,0.9760590358656881,0.7645869674871589,0.9768591387302297,0.8241694243809512
858,6599,ICMP,249.42.217.154,85.140.49.6,0,0,0.8567785961261877,0.8127850895996599,0.770039282329491,0.8504471239437615
160,6680,TCP,188.247.149.148,142.11.47.157,0,0,0.9378276480652783,0.8903723820366289,0.7061104740101912,0.7064948470352415
676,2977,ICMP,178.102.44.70,99.37.167.133,0,0,0.9147245273980139,0.8535040703898775,0.8618850954771631,0.8489658062492931
673,1564,TCP,180.232.208.107,140.62.116.27,0,0,0.9150666235895372,0.8178835915643509,0.8962135814242026,0.7696412617272682
577,5726,ICMP,124.216.39.62,157.160.67.239,0,0,0.9094035774406515,0.9355592601161082,0.9265149030878258,0.7282132064622395
817,9035,ICMP,191.216.25.217,201.16.87.189,0,1,0.8829397479289278,0.8403091996872725,0.8330166016981868,0.7042370227192364
116,5824,UDP,24.25.232.58,46.88.11.176,0,0,0.9398861653721273,0.8616026983251216,0.760729437173282,0.7660873862400284
541,726,ICMP,33.174.172.217,148.134.96.52,0,0,0.9556071993851012,0.8638795147937204,0.7730918809871352,0.9483240270934241
453,2656,UDP,142.211.128.187,227.101.188.36,0,0,0.939929514896037,0.9293035167927473,0.7654845647751954,0.8857468107355866
150,1681,ICMP,106.225.207.187,54.213.199.98,0,1,0.8744648734197735,0.9067051332345777,0.7503199818513306,0.9606793270573957
353,489,TCP,150.174.71.144,31.164.114.121,0,0,0.8980673385978604,0.8950770088107418,0.8517380327999522,0.8135148695141838
646,6069,UDP,216.109.210.41,245.136.15.218,0,0,0.8549086886852435,0.8468679282590504,0.83593378411042,0.7618520580434112
100,5001,TCP,152.93.136.18,96.245.186.99,0,0,0.964513760768144,0.8222053022414888,0.8815723781818013,0.963357875156076
922,1519,ICMP,37.24.196.180,170.132.61.244,0,0,0.8060069831231303,0.797319947215,0.7222949673666169,0.8464679138069144
784,8393,ICMP,164.127.77.255,74.97.73.123,0,0,0.8508121004671111,0.8786642926975009,0.8728982226886394,0.8000564827931587
144,8196,ICMP,66.81.247.176,216.8.152.239,0,0,0.8316211267882404,0.791243546655329,0.9354336215013386,0.7055311600858543
854,4763,TCP,49.151.204.217,28.216.216.106,1,0,0.9628295008704691,0.9221095117913787,0.8934796803490342,0.8105607317082953
936,5148,UDP,124.133.189.153,242.181.245.145,0,0,0.8505902869706369,0.9013520648946243,0.7545878853464534,0.7683524239928805
87,4128,ICMP,65.60.108.125,252.151.81.197,0,1,0.883553325218452,0.830249311334622,0.8807470537537809,0.8073127683080056
552,1431,TCP,38.208.192.89,165.53.145.88,0,0,0.91626680492407,0.8507479321152833,0.7430169346122768,0.897812723078537
533,2495,ICMP,77.168.150.25,167.45.0.129,0,0,0.9728739822015156,0.8272684500657654,0.7330668404855955,0.8088074125665359
227,6171,TCP,74.230.7.31,71.183.243.237,0,0,0.9267430882466435,0.8793379108598406,0.9358688647568318,0.7677789098361312
994,3309,ICMP,145.44.179.39,204.46.64.54,0,0,0.875197571628133,0.7891643789367256,0.7495392287695802,0.9399368521134636
828,7034,TCP,208.122.226.46,159.158.95.57,0,0,0.8567478996383113,0.9146366398613351,0.7815093049096207,0.7268623135847713
804,8024,TCP,224.154.41.221,31.226.134.50,0,0,0.8334421648700101,0.9377419573805199,0.9428467391216018,0.9722744824240053
695,9674,UDP,2.46.245.239,196.136.132.187,0,0,0.9015120857489728,0.8675868641673296,0.9700838391734652,0.8242778211074222
827,8972,UDP,234.168.91.23,134.71.154.150,1,0,0.9216430308348433,0.7620971585080839,0.9349136066285918,0.9114845620938218
227,9308,TCP,20.178.203.171,65.175.43.2,1,0,0.8903896270534631,0.806431719561868,0.961931529990589,0.840375012767724
74,6514,TCP,143.44.165.134,247.240.21.248,0,0,0.8572820729846535,0.7987919954329685,0.7303321099264434,0.9360185132870595
695,8963,ICMP,84.140.25.21,119.73.191.55,0,0,0.9342756835122303,0.8505746544352698,0.7589594236042257,0.7797350214563976
237,3699,ICMP,63.189.232.188,255.79.148.56,0,0,0.9769835660800564,0.8127632058546582,0.9398567970567625,0.7604636013891813
274,3230,TCP,12.37.126.160,160.43.8.118,0,0,0.9187052473144295,0.8353088062654432,0.7674328475302581,0.8824191418714259
366,4280,UDP,109.218.242.88,124.150.134.247,0,0,0.9477501220574471,0.7774527323931385,0.7614085778267897,0.8875210530289419
344,3648,UDP,226.150.30.7,186.45.124.89,1,0,0.8617373072716826,0.8469211760658187,0.765689843910282,0.844167328388741
64,532,TCP,186.77.182.116,2.67.200.191,0,0,0.8075450238462469,0.865318691047903,0.8534376386948728,0.919531048972778
198,5975,UDP,202.40.56.145,35.116.72.8,0,0,0.8181561674413727,0.8935620964294082,0.7172237980582086,0.7020653377472483
475,8974,TCP,56.46.40.43,199.169.197.20,0,0,0.8849970298962286,0.8194327550230726,0.9240002390171854,0.8149703167188069
868,1782,ICMP,10.89.169.21,183.1.17.62,0,0,0.9826080185215983,0.8311988023688365,0.8268990685951141,0.7864431056691715
688,6055,UDP,81.77.243.210,90.22.229.168,0,1,0.8165874688033182,0.7604023159599048,0.8448378284661815,0.7811503778119578
724,6532,UDP,181.134.29.54,250.180.28.216,0,0,0.9169331890267948,0.817622980104812,0.9536730736497618,0.7347602034396128
177,2528,TCP,232.238.57.117,46.59.41.232,1,0,0.8693744606974284,0.8370251026705822,0.7019028028247309,0.8786624322904493
647,4664,ICMP,34.148.29.5,190.1.54.207,0,0,0.9830230804478013,0.9063175815113297,0.9077773950344348,0.7138082319287167
536,6616,TCP,6.74.198.235,231.136.235.31,0,0,0.8288828145101815,0.9366033571653494,0.9275870305193601,0.7430978122844933
773,3474,ICMP,39.101.136.187,80.61.212.30,0,0,0.9186838285300066,0.8197941662736067,0.9191446479918325,0.7069784139135562
212,4378,UDP,119.225.219.76,224.186.226.240,0,0,0.8898492500977278,0.9106004296796011,0.8629213940252274,0.725728991162312
623,2134,TCP,66.31.78.194,76.194.101.243,0,0,0.8340236077886254,0.8707917733824954,0.7347609815393221,0.9268128930314669
351,2618,UDP,12.112.62.38,98.9.88.137,0,1,0.8730009608435941,0.9054259904479223,0.8205003439205892,0.7081798022972794
939,5833,UDP,233.177.88.16,218.178.13.229,0,0,0.8936524218569422,0.8584902048183598,0.7647438620577629,0.7010907788550919
61,9580,UDP,180.68.128.102,248.27.87.30,0,1,0.8982076658290779,0.8305563934342146,0.8894613232545543,0.7375231706934448
304,6866,UDP,144.240.65.156,59.152.140.80,0,0,0.8922803633128574,0.7683270675163348,0.8915041662529488,0.7492854000523093
647,4562,UDP,100.163.234.0,58.206.163.140,0,1,0.9643509302037535,0.939584556100687,0.9619813845258907,0.7953040354329115
307,2576,UDP,76.5.175.241,108.92.136.218,0,0,0.8649829220761762,0.7571864195662728,0.7623373853127874,0.8184755592084553
940,124,TCP,148.211.146.180,201.48.115.70,0,0,0.9747245821760631,0.7881475294083001,0.8507681231743836,0.813931291722951
755,928,ICMP,168.216.172.31,114.92.114.215,0,0,0.8817734432449811,0.7518826098546976,0.7024439723823948,0.7635669006292669
351,857,ICMP,19.167.219.80,118.9.195.196,0,0,0.9145837343440649,0.9158474597300036,0.8350448170559286,0.8882251890262203
304,6572,ICMP,223.207.194.100,36.121.9.48,0,0,0.8830449543307576,0.8049435885811748,0.8855403856320863,0.8852573555026348
45,5184,UDP,252.185.96.219,114.104.215.218,0,0,0.870629003695734,0.7669792190930824,0.7025156598320259,0.9619621578430924
741,7542,TCP,79.116.33.24,92.150.5.203,0,0,0.9197488184503266,0.9028914952517461,0.9494420408448825,0.9451655560562333
503,859,UDP,227.192.6.19,86.214.183.211,0,0,0.8310864696380571,0.7783327732010844,0.832246625472902,0.7765930840678824
696,5011,UDP,84.74.65.110,12.126.60.183,0,0,0.8727716466470329,0.7996040579309491,0.8437937382896188,0.7153944384483257
371,1735,ICMP,137.84.209.180,82.130.122.169,0,0,0.9155127942556378,0.8144499439766096,0.8613251367297176,0.9295222149232123
666,172,UDP,33.182.47.117,248.27.12.41,0,0,0.9090610063287595,0.8333502427896831,0.7807542136482563,0.7220974268176459
47,8418,UDP,197.161.54.119,176.150.181.142,0,0,0.9706202947255653,0.8862044605714433,0.8197048360613866,0.7608659061048719
123,9918,UDP,160.0.224.159,124.103.129.71,0,0,0.8534609721978239,0.9478703316013827,0.9153541801898906,0.9350167233720678
43,3968,ICMP,114.59.220.175,149.28.237.56,0,0,0.8638361428153335,0.8855472812327202,0.8815486458201263,0.8867059261626861
736,722,ICMP,211.64.10.51,95.5.99.205,0,0,0.9066346308687238,0.9401501716540692,0.7425687652111218,0.9060011018680488
363,4797,ICMP,106.247.207.32,32.201.26.108,0,1,0.9168491749331619,0.8577742054817946,0.7497266776354152,0.8848944301995045
483,6587,TCP,198.235.4.123,144.223.123.20,0,0,0.9086128936433301,0.7508755211203676,0.9183065352744851,0.7911225466324824
485,661,TCP,5.77.33.141,178.18.133.23,0,0,0.8586234786282465,0.8882039552648953,0.7008366116962336,0.8346716533772287
261,2548,ICMP,88.251.216.117,16.189.9.27,1,0,0.9196590375772076,0.8599759131189455,0.9363917346747229,0.9490613528678283
628,9129,TCP,137.50.147.41,159.179.229.174,0,0,0.9232371686188645,0.8457754670114803,0.8724028841482321,0.9733493776940172
273,2569,TCP,169.153.47.234,196.8.112.222,0,0,0.8471552646270243,0.7545206449144816,0.8693033148598376,0.9245441564361373
365,8690,UDP,247.245.249.149,90.155.35.193,1,0,0.9592683291258177,0.9121989145244599,0.7719524384041768,0.9519027772255104
28,5272,UDP,63.9.9.36,215.237.92.140,0,0,0.8739498437463784,0.7755336220678649,0.8608779895438938,0.8135283455631886
384,3526,UDP,14.195.94.4,86.99.248.216,0,0,0.8161976238138314,0.7722554464139892,0.8782902185934446,0.9303350482166343
323,3541,TCP,148.250.249.190,83.175.46.185,0,0,0.8237505541040968,0.8414997238595483,0.9776703192673187,0.8194191710463997
748,5857,UDP,11.203.172.50,54.180.16.155,0,0,0.8652576487688171,0.7736282920262144,0.7413179716521007,0.7450131356104347
800,1650,ICMP,203.9.103.74,98.144.133.157,0,0,0.8182437024708319,0.8650176140117947,0.8748087967425001,0.7152689558786876
557,1917,ICMP,27.182.60.139,48.128.2.151,0,0,0.9435152213619123,0.9115411090701937,0.7829166444542603,0.9497726524034273
585,6329,UDP,147.208.23.141,76.199.168.78,0,0,0.9490064590848465,0.8058287401852517,0.9591096904416954,0.9018476308725081
784,1596,TCP,227.23.149.252,185.215.93.194,0,0,0.9499662015383659,0.9226217551068006,0.7204568681298781,0.7327839036453857
904,2618,UDP,58.230.12.211,132.107.188.133,0,0,0.9348411623913901,0.8328491418104164,0.9256757045249764,0.8903781675251606
535,6229,UDP,19.194.153.240,250.68.11.180,0,0,0.830687495130483,0.9431509324243059,0.9200222666331173,0.8424045089557513
822,8132,UDP,252.90.22.13,151.166.17.103,0,1,0.8833862007039692,0.7545865823982163,0.9118680621775788,0.9644777150462008
404,8502,TCP,238.197.55.241,112.184.45.83,0,0,0.9559860475748254,0.8658718208921624,0.9602840772367052,0.7172827483252422
715,7381,TCP,228.129.26.155,58.241.219.120,0,0,0.9396334365249908,0.7552437160422921,0.8099235243241345,0.9710934092802288
119,3184,UDP,228.141.252.207,138.111.138.110,0,0,0.8536052535550643,0.7897638723889847,0.8484310609988781,0.7172205015658664
392,7937,UDP,1.248.124.215,211.68.139.127,0,0,0.8319643432821259,0.9147605088298931,0.8720457855208723,0.967387409643435
917,5690,ICMP,161.128.26.220,120.127.116.157,0,0,0.8802931680971037,0.7690522627920433,0.7427379649276954,0.9054373131888049
921,5287,ICMP,161.221.255.77,191.60.98.147,0,0,0.9101694763772776,0.8468555218128474,0.9211786634826766,0.9653908909256397
251,1549,ICMP,189.23.121.187,71.89.4.253,0,0,0.8103759655527664,0.9361284195488146,0.9738101258454805,0.9251120758853661
325,6301,TCP,28.170.206.29,220.81.67.56,0,0,0.823446086103163,0.7844960282991039,0.756934803495688,0.7653652388393568
634,2525,TCP,29.167.26.67,113.93.190.251,0,1,0.9444629751540115,0.8038961483406618,0.9161591796581863,0.7870210637673666
340,6905,UDP,14.124.255.253,125.30.137.69,0,0,0.8819316355805829,0.8042090153487401,0.8587095971298694,0.8263742864383672
343,8169,ICMP,152.249.141.170,96.145.68.73,0,0,0.8286632688506973,0.8816273635230808,0.8021900802982054,0.7072844223464164
263,3369,UDP,222.173.164.144,69.171.47.232,0,0,0.9621994814999133,0.8241993835651188,0.886984987146192,0.7804045193706823
387,7556,UDP,173.85.228.145,6.13.18.112,0,0,0.9895932464016741,0.7844037138434042,0.7302705382671663,0.9076551272610842
829,6673,ICMP,218.195.143.123,121.22.104.156,0,0,0.9279823842959073,0.8668706911902005,0.7687814190972763,0.8313000828505313
248,6050,TCP,49.159.178.126,177.137.81.36,0,0,0.960968458258696,0.8962355648567017,0.920938456837889,0.9237553968945093
903,5667,ICMP,218.151.118.120,130.169.143.230,0,1,0.9758839312690939,0.9353554818409126,0.9476903033399192,0.9319862066876927
901,691,UDP,129.255.184.249,13.136.133.221,0,0,0.8217958202337501,0.8470187374242003,0.7595862738344953,0.7016096788721693
305,7904,UDP,28.199.133.153,130.221.26.121,1,0,0.8419503913478782,0.753693051015826,0.7444289305242526,0.7947189199451424
686,9130,ICMP,105.102.52.172,205.59.225.93,0,0,0.8015777959873326,0.7554962245322155,0.8642422794254865,0.9717104996819644
772,3057,UDP,216.36.131.84,161.203.65.71,0,0,0.9011675122979936,0.7616914200229932,0.7662238854248195,0.7857622674464673
896,3934,TCP,217.242.35.174,163.201.10.221,0,0,0.8550382693704242,0.7564617472120869,0.8439383939404188,0.9749899558763524
438,1789,ICMP,106.76.55.245,25.74.200.107,0,0,0.909504759211521,0.8789585198968526,0.7380271495180748,0.7474674653791793
616,2866,TCP,128.145.3.223,195.112.240.60,0,0,0.8852194936674217,0.8212612270877208,0.8900306562221413,0.7319444256468471
38,7047,TCP,111.64.240.141,32.75.201.42,0,0,0.8780147164919538,0.8775918823361202,0.8374628104791937,0.8041317657419088
49,51,UDP,186.224.186.184,92.100.162.195,0,0,0.9870816294686491,0.8127595749885732,0.7800150849869627,0.8124816952815879
955,803,TCP,141.191.180.50,155.78.155.133,0,0,0.8833562250106827,0.7688260838801824,0.7835519878814098,0.905692003453973
888,7927,UDP,48.197.237.119,148.127.167.247,0,0,0.8919126028755717,0.8488547300869369,0.8279915324670508,0.7260963544076415
265,6822,TCP,219.131.228.125,24.51.5.131,0,0,0.9183752761593886,0.8940815188182651,0.7953340979566002,0.899804817456061
599,718,ICMP,33.20.254.58,196.247.70.188,0,0,0.8851628180938148,0.8943329936647807,0.9099935102203146,0.7685094871808271
495,4216,ICMP,189.196.216.123,95.171.8.146,0,0,0.9458693150570707,0.9487972388040461,0.8401856622566422,0.8011028326353776
993,8616,TCP,205.44.153.172,233.178.197.111,0,0,0.9760668871304424,0.8147788070078708,0.8974101575326345,0.8986901137684522
382,964,UDP,81.69.240.137,244.178.49.49,0,0,0.988588514687289,0.7551231922919522,0.8602870351679504,0.9746537674990212
851,7307,ICMP,154.86.147.176,21.112.61.158,0,0,0.8223886455441813,0.7568507455471921,0.9231741349507891,0.925060061964328
401,2221,UDP,125.37.179.170,127.167.210.158,0,0,0.972424513654398,0.842005076064769,0.8089181058724285,0.7381183036282759
548,1799,TCP,74.143.84.70,247.238.22.6,0,0,0.9621813853890061,0.8036688246827659,0.7989762429083448,0.8667036599537232
834,712,TCP,23.24.97.136,147.193.200.108,0,0,0.9580795424107548,0.7912785548881052,0.7819763240530666,0.9628864942507438
58,6971,TCP,168.165.64.190,0.85.44.196,0,0,0.9534714498483521,0.9032756854364058,0.853812457643492,0.893055009361216
350,7885,UDP,192.229.182.156,179.94.26.220,0,0,0.9541747426453472,0.9315455747703288,0.8662105708570202,0.7935385987740402
473,2269,ICMP,22.192.91.108,182.9.23.11,0,0,0.8045341753548838,0.8352420492249965,0.9471308859213748,0.9517461623607417
175,8690,TCP,120.172.173.168,175.23.209.231,0,0,0.8846431907213108,0.754556089440095,0.935171652175599,0.8227369815171477
946,4123,TCP,253.139.184.18,191.78.193.136,0,1,0.9476271379682066,0.8016377060349602,0.7671893668481157,0.7376154457830387
905,2250,ICMP,154.120.159.64,65.224.135.241,0,0,0.8614592131522761,0.9020970473878703,0.7502469329149661,0.8424752652336257
548,2782,TCP,243.223.239.71,200.100.213.114,0,0,0.8350243916999734,0.9168964778543928,0.8065472319495397,0.7232562018220047
958,1727,ICMP,196.55.88.162,94.17.195.189,0,0,0.8828685854892749,0.8308281431887781,0.7177892367627486,0.8473887175063048
373,2849,TCP,111.252.37.73,8.83.174.24,0,0,0.9571727716338436,0.845727493713063,0.9348844492303283,0.9236491441951531
882,9319,TCP,219.204.193.242,54.19.90.93,1,1,0.8791857080577637,0.771941563804757,0.7716878280128313,0.9022360665587937
904,9861,TCP,123.24.120.160,64.8.19.221,0,0,0.8423596045073707,0.9396872387583461,0.7676792016329965,0.8381778769108175
804,5002,ICMP,172.12.181.224,252.12.135.162,0,0,0.8094183937327895,0.8697451922977837,0.871771747540329,0.8727629130145802
328,4650,TCP,123.169.143.132,216.255.152.50,0,0,0.8215765335816236,0.8858199186179351,0.8404074290129099,0.8405099747028548
645,8525,ICMP,42.17.11.57,218.57.42.142,0,0,0.9348416736738024,0.8879002853015285,0.8818431637101813,0.9751300441215077
343,6374,TCP,155.32.164.8,128.236.85.111,0,0,0.8293236746296616,0.9254950520560141,0.7457940885176234,0.7843796748030377
279,2536,ICMP,11.36.226.83,71.108.85.126,0,0,0.9438350656977222,0.9072608525206693,0.9071784310407001,0.942904640574485
936,5673,TCP,164.21.31.149,220.179.167.251,0,0,0.9309504717249797,0.9146681626477662,0.7975954357378402,0.9323739540759457
448,7810,ICMP,120.4.111.106,169.105.160.163,0,0,0.860692569556755,0.8125495473957436,0.7120800294356684,0.8343755407689234
321,5709,UDP,234.199.27.62,139.142.18.117,0,0,0.9558379127549681,0.8424604043864732,0.7188928618663051,0.7021627906396741
144,6084,ICMP,162.119.181.138,215.76.111.181,0,0,0.9811795354896563,0.909973051346459,0.8254454583737905,0.7572417648553016
740,6485,UDP,125.114.129.56,222.0.199.38,0,0,0.8960703011882596,0.9039863595240569,0.8324796634260532,0.8696106235627902
896,3206,TCP,230.232.179.73,153.111.152.212,0,1,0.8963946657054644,0.8327071990208614,0.8998160993096755,0.9303810069419697
929,9846,ICMP,145.70.155.54,119.253.159.34,1,0,0.8048791065331855,0.8196893333332917,0.9353861540658828,0.7166418063533346
175,7974,UDP,99.232.82.176,246.113.95.111,0,0,0.8079293657921524,0.7935127679362738,0.726908686513743,0.7451813718001926
786,5680,ICMP,56.47.213.133,173.227.64.53,0,0,0.9834836985526509,0.7978365876942387,0.704612449457914,0.8105336479482383
304,7989,TCP,82.220.8.124,249.106.126.33,0,0,0.9082862421773895,0.9411650135281041,0.8170524404681745,0.8075821348133605
365,4439,ICMP,38.116.14.213,163.167.134.100,0,0,0.9155528067141838,0.822465014381491,0.7901560823875602,0.9407163000614566
848,2352,UDP,25.1.217.61,192.28.107.190,0,0,0.9631351437748475,0.7500933453639614,0.7195996830401542,0.7978679663511168
3,2453,UDP,242.244.90.54,81.211.85.201,0,0,0.8179542298690446,0.8008112260497429,0.891125034104591,0.922381313347274
509,953,ICMP,252.21.223.20,238.131.173.71,0,0,0.9333728596351853,0.9428346631185812,0.9195570713567163,0.928940749145293
261,1710,UDP,217.30.118.155,213.211.57.57,0,0,0.9793667362868574,0.9353480505671579,0.7071320144565776,0.8836376718263921
124,4784,TCP,215.4.48.177,168.113.227.42,0,0,0.9282245918728056,0.8350077958293393,0.8246326873949583,0.8156033427408287
523,1638,ICMP,122.153.149.212,87.172.100.22,0,0,0.9799523188290304,0.8946338403273787,0.7394409273316659,0.9085624659013041
109,6402,ICMP,246.128.124.206,195.84.74.60,0,0,0.8530682359400324,0.9440092604223655,0.9148656877717526,0.9592775116053249
